1.747171998023986816e+00
1.674972057342529297e+00
7.687698602676391602e-01
1.692249894142150879e+00
1.962309956550598145e+00
1.867279171943664551e+00
1.834019422531127930e+00
1.794494509696960449e+00
8.292440772056579590e-01
1.743983268737792969e+00
1.646684050559997559e+00
1.210671901702880859e+00
1.841259956359863281e+00
1.722876310348510742e+00
1.876884818077087402e+00
1.584098815917968750e+00
1.753435134887695312e+00
1.789199471473693848e+00
1.740566015243530273e+00
1.783857107162475586e+00
1.163071274757385254e+00
1.957580089569091797e+00
1.903373360633850098e+00
1.895326137542724609e+00
1.565964937210083008e+00
1.494099736213684082e+00
1.947168588638305664e+00
1.675999164581298828e+00
1.789054036140441895e+00
2.015644788742065430e+00
1.727132678031921387e+00
1.698301792144775391e+00
1.798622488975524902e+00
7.788742780685424805e-01
1.686977982521057129e+00
1.540249586105346680e+00
1.559445381164550781e+00
1.808681011199951172e+00
1.725751399993896484e+00
1.681895732879638672e+00
1.748982548713684082e+00
1.531846642494201660e+00
1.776970505714416504e+00
1.827766060829162598e+00
1.274587512016296387e+00
1.849349498748779297e+00
1.489950776100158691e+00
1.846227049827575684e+00
1.667364358901977539e+00
1.647323727607727051e+00
1.479759693145751953e+00
1.770011305809020996e+00
1.760333657264709473e+00
1.587017416954040527e+00
1.798142194747924805e+00
1.214584469795227051e+00
1.657704472541809082e+00
1.856214404106140137e+00
1.104418516159057617e+00
1.693123579025268555e+00
1.812826395034790039e+00
1.855356454849243164e+00
1.709171295166015625e+00
1.883059859275817871e+00
1.930232167243957520e+00
1.400908350944519043e+00
1.309266805648803711e+00
1.954668879508972168e+00
1.820266246795654297e+00
1.781934142112731934e+00
1.427172303199768066e+00
1.703741669654846191e+00
1.956811308860778809e+00
1.668239951133728027e+00
1.416409730911254883e+00
1.501760482788085938e+00
1.287975668907165527e+00
1.820595383644104004e+00
1.150839328765869141e+00
1.620933055877685547e+00
1.764639735221862793e+00
1.234570264816284180e+00
1.915473699569702148e+00
9.696128368377685547e-01
1.094801306724548340e+00
1.755464434623718262e+00
1.757329344749450684e+00
2.067884206771850586e+00
1.931039690971374512e+00
1.663952946662902832e+00
1.947197079658508301e+00
1.614682555198669434e+00
1.820139884948730469e+00
1.763381958007812500e+00
1.828777670860290527e+00
1.469374299049377441e+00
1.571851015090942383e+00
1.709110975265502930e+00
1.880052447319030762e+00
1.190178275108337402e+00
1.939423203468322754e+00
1.575385570526123047e+00
1.928377509117126465e+00
1.948856711387634277e+00
1.373778223991394043e+00
1.470995664596557617e+00
1.806118607521057129e+00
1.843852877616882324e+00
1.864658951759338379e+00
1.191684722900390625e+00
1.639432430267333984e+00
1.889747142791748047e+00
1.392084836959838867e+00
1.913126349449157715e+00
1.671079874038696289e+00
1.922403097152709961e+00
1.902823209762573242e+00
1.724194288253784180e+00
1.885583639144897461e+00
1.782204985618591309e+00
1.751318335533142090e+00
1.884200215339660645e+00
1.361905455589294434e+00
1.848964691162109375e+00
2.065410375595092773e+00
1.720807671546936035e+00
1.929691910743713379e+00
1.903517723083496094e+00
1.507587432861328125e+00
1.721723794937133789e+00
1.950668334960937500e+00
1.921904206275939941e+00
1.814623713493347168e+00
1.718871951103210449e+00
1.588175535202026367e+00
1.676542639732360840e+00
1.618618607521057129e+00
1.091114282608032227e+00
1.622931241989135742e+00
1.953447699546813965e+00
1.562606453895568848e+00
1.478222966194152832e+00
1.864864349365234375e+00
