-1.269534259336069226e-04,2.631912194192409515e-02,2.948337423652650280e+00,1.034086016947359781e+02,4.369522866909392178e-05,2.254487015306949615e-02,-5.163740290907435915e-01,5.126261997687973349e+01,2.084737843688344583e-06,1.090565882623195648e-02,-1.319155567234723492e+00,1.225266360472300846e+02,1.180804815703595523e-06,4.136985633522272110e-03,-1.587474408076847698e+00,1.763680879856919148e+02,2.667450438309515448e-08,1.425518305040895939e-03,5.416563006423990023e-01,3.043976031380915401e+02,3.529054548589982687e-10,3.591176355257630348e-04,-5.468680822060419805e-03,6.078158967370555956e+02
-1.292965171160176396e-04,2.002774365246295929e-02,2.166419354577159950e+00,2.966684357213661372e+01,3.988392109022242948e-06,1.813771389424800873e-02,-4.423142235545287626e-01,5.712544855780970465e+01,-1.844264033934450708e-06,7.827355526387691498e-03,-8.091126737057655616e-01,1.264382091601758304e+02,-5.755914003202633467e-07,2.727253595367074013e-03,-8.194081742070066232e-01,1.463076451085020437e+02,-4.004436391369381454e-07,8.705809595994651318e-04,-1.438504930370808621e-01,1.564168656863755587e+02,-1.114935712655772126e-13,3.493218391668051481e-04,-7.668533288158194128e-02,2.332462282369321542e+02
-7.540602382505312562e-05,2.742690742015838623e-01,-5.469862447377843440e-01,9.139849864647246136e+01,-3.985151852248236537e-05,1.049827784299850464e-01,-5.268886355152478940e-01,1.929787579255653611e+02,6.965865395613946021e-07,3.678806871175765991e-02,-3.399160868649580558e-01,1.517494198294845944e+02,1.352835283796594013e-06,8.784717880189418793e-03,3.008288640291994498e-01,2.613029246230802869e+02,1.101180032492266037e-06,2.176715759560465813e-03,6.731610693264787670e+00,3.074619374340126342e+03,1.933948140520058701e-10,8.842214010655879974e-04,2.095840782474848452e-01,1.121127290744274887e+03
-1.302519376622512937e-04,2.343209832906723022e-02,8.137160638978638838e-01,6.240395267181474992e+01,-3.705504786921665072e-05,1.797658763825893402e-02,-1.094866022450785431e-01,2.457710152879027987e+01,3.173879349560593255e-06,1.004927791655063629e-02,-9.331637116064586124e-01,7.698473016727882623e+01,-1.997187411006962066e-07,2.883464563637971878e-03,-1.707077344044240219e-01,1.035188102084387793e+02,-3.233619452203129185e-07,1.000502030365169048e-03,-2.709151365578475468e-01,1.308326489953189196e+02,-5.152010762454750648e-11,4.350825911387801170e-04,-3.038479459279191594e-02,2.862275633672608137e+02
-1.296818372793495655e-04,3.009916096925735474e-02,7.747336767163899296e-01,1.241298651363792089e+02,-1.490004615334328264e-05,2.827089466154575348e-02,-4.691887444632099613e-01,3.046524804786406548e+01,-7.731610821792855859e-06,1.918113045394420624e-02,-1.137351545943722453e+00,1.241826290280401253e+02,-1.734199145175807644e-06,7.085313089191913605e-03,-2.514900977231752585e-02,2.402887685643254656e+02,-1.614893534451766755e-07,2.467415062710642815e-03,-2.220731831470714290e+00,6.252610096619840760e+02,1.425296859702829266e-11,5.941020208410918713e-04,4.234236565427502152e-01,6.726859777451954869e+02
-1.293288951274007559e-04,1.328246761113405228e-02,-1.578330258065951119e-01,5.366908046131661791e+01,-1.116077601182041690e-05,1.377600245177745819e-02,-7.890902149121969966e-01,1.259091669498833994e+02,-1.126971937992493622e-06,7.423194125294685364e-03,-1.280519968880339921e+00,3.064134448257496501e+02,-3.565190525023353985e-07,2.629306865856051445e-03,-7.593359406259579947e-01,2.735486601085093525e+02,5.679411430037362152e-08,8.642672910355031490e-04,-9.161266904299748826e-02,2.646625294187928148e+02,1.170481767065467693e-11,3.261943056713789701e-04,-9.718909731724491297e-02,4.143035031934107906e+02
-1.257115945918485522e-04,3.714108839631080627e-02,7.770461246947797385e-01,2.678151528858643360e+01,3.758425691557931714e-06,5.189418047666549683e-02,-1.992047811460421203e-01,4.014370935313574762e+01,1.475363023928366601e-05,2.194160223007202148e-02,-3.845010220076882090e-01,6.521168932035462262e+01,-9.005905212688958272e-07,8.940784260630607605e-03,-1.013851529950939190e+00,1.026620300882248955e+02,-1.344364477517956402e-06,3.941823262721300125e-03,1.931298924949979290e-01,1.431310762753206518e+02,-8.624751086927506805e-12,1.051286817528307438e-03,-5.460432817271267114e-02,1.216190665433455536e+02
-1.313761458732187748e-04,4.442171379923820496e-02,7.390771778557553517e+00,5.121426887031819206e+03,6.389612826751545072e-05,4.296544566750526428e-02,-2.317664161938187417e-01,2.589078587775725637e+01,-1.204569616675144061e-05,2.137750200927257538e-02,-9.693552638957618761e-01,5.442020692672829085e+01,7.655205536138964817e-07,7.990412414073944092e-03,-2.021086393016842953e-01,6.927887867973770142e+01,5.081107588011946063e-07,2.121237106621265411e-03,-1.993917364774033252e-01,2.765508956958423141e+02,1.214627357026820675e-12,7.983811083249747753e-04,-1.697047712028383962e-02,3.638249314404342840e+02
-1.305174082517623901e-04,3.213253617286682129e-02,-5.955627917621976408e+00,2.213075007337184161e+03,-2.734357622102834284e-06,1.110660377889871597e-02,-1.135413477453348197e+00,2.932085701196464811e+02,3.213833394966059132e-07,4.998807795345783234e-03,-4.796968341605042929e-01,1.961178025155201681e+02,-1.946721184253874526e-08,1.751219388097524643e-03,-1.314298166509927146e+00,2.881490668432358575e+02,-2.110729866444671643e-07,6.592443096451461315e-04,2.325871265907774044e-01,3.698949896410953215e+02,-4.716777749630418626e-12,2.794549509417265654e-04,1.283067903332886506e-01,1.003535825805103400e+03
-1.290201762458309531e-04,7.051204144954681396e-02,3.342846987784326984e-01,2.934445327611457088e+01,2.757080801529809833e-05,6.007555872201919556e-02,-2.828252029427744674e-01,1.430165407333135619e+01,1.596437687112484127e-05,3.244272246956825256e-02,-7.515496829719005012e-01,6.022298141280189299e+01,2.614690401969710365e-06,1.115092914551496506e-02,-3.031013375557875533e-01,1.055007772132426993e+02,-1.083635993381903972e-06,2.638526959344744682e-03,-2.398061106175181645e-01,8.078153018271710550e+01,-8.970448515943640899e-12,7.273357477970421314e-04,-1.214054103951023311e-01,1.423453749286510401e+02
-1.300647709285840392e-04,3.069474920630455017e-02,1.908284518929096008e+00,5.485166970320930346e+01,3.033919711015187204e-05,2.538753487169742584e-02,-3.679835495602378215e-01,2.004850831836998282e+01,1.352202502857835498e-06,1.008702628314495087e-02,-6.104891344589719049e-01,4.702635650827345870e+01,6.771705329811084084e-07,4.215496126562356949e-03,-1.044927253088962615e+00,7.303425800416125924e+01,2.869243473924143473e-07,1.709957141429185867e-03,3.954859985244293386e-01,8.475113830123697767e+01,-4.195105905453050399e-13,4.171591426711529493e-04,-1.838347251407807248e-01,7.504403981516892941e+01
4.911105975224927533e-07,2.365227602422237396e-02,2.243125825061076384e+00,1.237414999304108818e+02,-2.462400630065531004e-07,1.060455013066530228e-02,-5.563717936381729068e-01,4.146101504754358302e+01,-2.820744100517913466e-07,4.944468848407268524e-03,-3.481171305784996339e-01,8.650712698935261358e+01,-9.664540812082123011e-07,2.219369402155280113e-03,-5.526570315546014411e-01,1.265011345172251254e+02,4.058748288571223384e-07,9.857182158157229424e-04,9.575357238151366301e-01,2.731866265373454326e+02,-2.117759526770734979e-12,3.425808099564164877e-04,7.213068144333449616e-02,2.791583788210543844e+02
2.051172742767448653e-07,3.304911777377128601e-02,4.828174249778809379e-01,7.012920961979988377e+00,3.860420474666170776e-05,3.887996822595596313e-02,-4.425086805560787817e-01,2.271331841684441599e+01,1.374612838844768703e-05,2.198401652276515961e-02,-1.996841610907436615e-01,4.021978102644956721e+01,-1.015961174744006712e-06,7.091566454619169235e-03,-5.073743517197583097e-01,7.820430996465228191e+01,-4.635499522009922657e-07,1.988068688660860062e-03,-4.372056655333529940e-01,2.045715819951087440e+02,1.648226000128261148e-11,5.367671838030219078e-04,3.568685979168444850e-02,7.891159212014825926e+02
