9.981531929933728620e+00,2.095395073110080730e+01,4.725690548714502448e+00,3.494834900238033981e+01
8.846541190295294399e+00,2.316812951535210274e+01,5.050282151739609482e+00,3.287895930276091150e+01
6.045479207421152523e+01,2.374283327755846642e+02,6.825790061000581943e+00,5.848330830490236565e+01
9.408253139688444122e+00,2.464628407701491497e+01,5.625251912626143991e+00,4.515138343203140181e+01
2.241526402606481838e+01,4.869392219095529839e+01,3.747448859915446295e+00,1.734419350326518483e+01
8.869352820424387218e+00,2.176544712167932616e+01,6.373887091362238522e+00,8.287341372952316476e+01
2.566398142672912641e+01,5.810503645104919457e+01,4.662993193513472079e+00,2.799118077368718005e+01
2.120697820540577183e+01,5.333999355832460054e+01,4.728530797497777272e+00,2.978016881487272371e+01
7.237563017969561585e+00,2.607409515863858829e+01,9.445159895276365347e+00,1.278988240673370740e+02
3.040378809692570883e+01,8.050050782099172864e+01,4.808678407750223371e+00,3.060269191692604807e+01
1.272433086607331987e+01,3.336259277658374600e+01,5.450442315502137092e+00,4.002050003977385728e+01
6.513518654847823441e+00,1.870279899152159331e+01,1.342573271776672073e+01,1.342478556153079126e+03
1.866280526272998941e+01,4.729712003615971838e+01,5.054997848616991085e+00,5.826359925908893445e+01
9.514769610227503449e+00,2.390499087031372838e+01,5.067897275209547026e+00,3.384130614941224025e+01
4.111815744024235109e+00,9.190691911392976365e+00,5.795610234274935380e+00,5.556020448374440690e+01
8.751679976070384726e+00,2.364202961471413644e+01,5.919893425264406872e+00,5.275302141171475512e+01
1.513181677539752457e+02,4.323402365849352122e+02,5.482823906751097098e+00,4.561480905928716112e+01
4.203300292875019828e+00,9.651511382487996116e+00,5.864917314516776337e+00,5.378142816912890112e+01
1.361946953508455493e+01,3.619139963180316499e+01,4.888858849371199966e+00,3.073071815142747454e+01
1.883073229089993816e+01,4.555574512165011924e+01,4.712610954384160777e+00,2.737322194366917216e+01
3.002943214635491742e+01,9.177939456560844178e+01,6.282506589501910987e+00,5.207657349612393460e+01
1.132719682261637928e+01,2.471449303012531828e+01,4.246818236310079264e+00,2.328970010628370346e+01
1.364552917475199401e+01,3.148883013951414611e+01,3.899627559633758622e+00,1.820234048914704772e+01
1.243866067265666864e+01,3.088822724716515467e+01,5.728759531076565992e+00,2.138389573714638914e+02
1.610066000717222678e+01,4.133287498427009155e+01,5.562780261257793235e+00,4.365835673938521211e+01
2.979563651655208201e+00,7.863120270115099508e+00,6.620288268937510878e+00,6.865872625808427188e+01
2.028732268889882562e+01,4.524850685239138670e+01,3.826287599996008648e+00,1.819151714232489425e+01
9.347332293181622731e+00,2.535136535433644056e+01,4.940722174729453187e+00,3.294531895336186977e+01
5.508499506268466739e+00,1.300750396509992335e+01,5.627509316618827917e+00,4.836436086594276418e+01
1.453627085656310847e+01,2.994971935869299173e+01,3.609098424017100903e+00,1.602781374387935642e+01
8.800595396919328905e+00,2.325663210507421752e+01,5.296553456775674462e+00,4.095020773368579370e+01
1.292001254052686079e+02,4.089010471747612883e+02,5.549815086043771828e+00,4.473220457361836111e+01
5.180041812205437246e+00,1.269503163023792069e+01,5.475009656094985466e+00,4.653546436771053152e+01
