4.656143486499786377e-03,8.582202717661857605e-03,4.739926458309267510e+00,4.783663350751345433e+01
3.301153890788555145e-03,6.689748261123895645e-03,4.375465597037599075e+00,2.980001587530572493e+01
3.294468298554420471e-02,6.705656647682189941e-02,7.195144398147643727e+00,8.668981630225141544e+01
4.113522358238697052e-03,7.279032841324806213e-03,3.525523862652948370e+00,2.590278106975274142e+01
6.552364677190780640e-03,1.120618730783462524e-02,5.186008685725955303e+00,5.879389791750744365e+01
3.203334985300898552e-03,4.660794977098703384e-03,6.406652126853397355e+00,1.101400384637660324e+02
9.004963561892509460e-03,1.620125770568847656e-02,3.865109540047994230e+00,2.549667995390177566e+01
9.198540821671485901e-03,1.516810059547424316e-02,1.723211580999722159e+01,1.221674509558901946e+03
2.997869625687599182e-03,8.212236687541007996e-03,2.747641835653047693e+01,1.639089128363820237e+03
1.366922259330749512e-02,2.271860465407371521e-02,2.771262451919251468e+00,1.371039268403893985e+01
5.901883356273174286e-03,9.117828682065010071e-03,3.191610100181765386e+00,2.367444493827489893e+01
4.285210743546485901e-03,5.340502597391605377e-03,6.773218920457430237e+00,1.130651628015951218e+02
9.102788753807544708e-03,1.245528180152177811e-02,3.257089154529039909e+00,1.728959981302577020e+01
4.407708998769521713e-03,6.395210046321153641e-03,2.715894624838041338e+00,1.074441304020545118e+01
1.726676593534648418e-03,2.539281500503420830e-03,3.979413270073346443e+00,2.675672253143968149e+01
3.937685396522283554e-03,7.808124646544456482e-03,1.059851049232367970e+01,4.700334194442502849e+02
7.993287593126296997e-02,9.472633898258209229e-02,2.489598434846431729e+00,9.204857342369805906e+00
1.493593095801770687e-03,2.830150537192821503e-03,6.084658132818754339e+00,7.558359248483166937e+01
6.807992700487375259e-03,9.239526465535163879e-03,3.270240208823950834e+00,2.490216817502546576e+01
7.694798987358808517e-03,1.335830241441726685e-02,3.363782020754946256e+00,1.748434351277975551e+01
1.299043465405702591e-02,3.003185801208019257e-02,7.042670096340093444e+00,1.051420656477550324e+02
3.358657471835613251e-03,9.157016873359680176e-03,6.049298537157908662e+00,5.932794931355135049e+01
5.472791846841573715e-03,8.985333144664764404e-03,3.990302746739886608e+00,3.242326569952505366e+01
6.354900542646646500e-03,9.300729259848594666e-03,4.596429979108417996e+00,3.796484771554253257e+01
6.438765209168195724e-03,1.302975788712501526e-02,6.175257681962009748e+00,8.641773052223742013e+01
1.606966368854045868e-03,2.819953719154000282e-03,1.080087458026816449e+01,4.561620923540575632e+02
8.628450334072113037e-03,1.729953289031982422e-02,4.534642747682989139e+00,4.642108265476698392e+01
4.383828490972518921e-03,7.584296632558107376e-03,3.351965387153080123e+00,1.736681215597840122e+01
2.074412070214748383e-03,4.328327719122171402e-03,1.025300272355823772e+01,3.100152578653044770e+02
4.436647053807973862e-03,7.815244607627391815e-03,4.515517773638702437e+00,3.418092094834597816e+01
4.169211722910404205e-03,7.057416252791881561e-03,2.894718328803688845e+00,1.206847068266661793e+01
6.154355406761169434e-02,7.746537029743194580e-02,3.026402221280504179e+00,1.474416264114867658e+01
2.528400858864188194e-03,3.588383784517645836e-03,3.054534653066252492e+00,1.489502614836293048e+01
3.494853153824806213e-03,1.015514507889747620e-02,1.638671522107366840e+01,6.044600623500774645e+02
3.951872698962688446e-03,5.315940361469984055e-03,3.309477061772106321e+00,2.523636101620324723e+01
3.487275447696447372e-03,6.781755946576595306e-03,7.193059350867872404e+00,2.345332102091693685e+02
4.609360359609127045e-03,8.985556662082672119e-03,5.554248737169975136e+00,1.688006324854118532e+02
8.890896104276180267e-03,1.467701885849237442e-02,3.583102110925311390e+00,3.436900572469957638e+01
3.036944894120097160e-03,5.082282703369855881e-03,8.196161312433332569e+00,2.727430109172803441e+02
2.686944324523210526e-03,4.614457953721284866e-03,3.236587274924153235e+01,4.693261059889914577e+03
8.272270672023296356e-03,1.144996471703052521e-02,4.261913991129078205e+00,6.874527232523934117e+01
8.405459113419055939e-03,1.370832696557044983e-02,4.872926794433127817e+00,1.034307880321367037e+02
4.222109913825988770e-03,6.588504184037446976e-03,4.763238117507129665e+00,5.962972018598149759e+01
7.113172207027673721e-03,9.997685439884662628e-03,3.786372720281664606e+00,3.659744081507571423e+01
2.199575537815690041e-03,3.779576160013675690e-03,5.414386027599253026e+00,8.458690684091946821e+01
4.413857590407133102e-03,7.697743363678455353e-03,9.949754966120545774e+00,4.772241853632008315e+02
3.732408862560987473e-03,9.942538104951381683e-03,1.567568987487131693e+01,7.939919887563576140e+02
3.107803175225853920e-03,5.099392496049404144e-03,3.876529424774854071e+00,2.481059027063277256e+01
1.677808165550231934e-02,2.471353858709335327e-02,2.896123564398308758e+00,1.823313699285354872e+01
8.207431994378566742e-03,1.445573847740888596e-02,2.848372798490042879e+00,1.055450197623686748e+01
4.872426856309175491e-03,1.044093631207942963e-02,3.909671470554666683e+01,4.421809727117739385e+03
