1.807428629917020046e+01,1.452635393912326478e+01,1.634512152604332869e+01,1.516060775757739698e+01,1.597234882465630612e+01,1.780517605535462167e+01,5.177737077758496298e+01,4.854199318899499183e+00,5.763772374389704467e+00,5.529353679297630997e+00,3.676880574724362916e+00,3.103090489409282338e+00,5.531594051387177302e+00,5.176119010770795725e+00,2.528473989763317942e-01,8.231493101461772044e-01,8.226457692263451360e-01,1.231589525000519769e+00,7.775031384931161416e-01,1.058182633396448358e+00,1.099202479266860433e+00,1.617423783025904171e-01,2.016208812276438778e-01,3.481836716721944391e-01,2.269399473939992973e+00,6.870790300063256417e-01,-8.718474177487189891e-02,5.695653161109937024e-01
1.624985535298980466e+01,1.295231072245626613e+01,1.441826860063506466e+01,1.426678180292892861e+01,1.485878788278499840e+01,1.443713259863786824e+01,5.431659652899438839e+01,3.836792283230360034e+00,4.347766372394345602e+00,4.173741827265749826e+00,2.888280455106744693e+00,2.250334613650013527e+00,2.053267036749585994e+00,2.075772996631392697e+00,5.919042000345499099e-01,9.045520759291625357e-01,9.713667829055963043e-01,1.181360336423472823e+00,1.004849414983096212e+00,1.539025372033669292e+00,2.316229027486734982e+00,1.314313753301327381e+00,8.335271491812412670e-01,1.017274867103503233e+00,2.372729284519268234e+00,1.784929533918145239e+00,3.421940902678721308e+00,2.181321984287221483e+01
1.742496349823430180e+01,1.494739592081652368e+01,1.723372045640384087e+01,1.638772539469704626e+01,1.687750010986650651e+01,1.611896468203505606e+01,5.887827194549481646e+01,4.105359319750355951e+00,5.290872045986127148e+00,5.831730794359382131e+00,4.578755123270709326e+00,3.644053135601050819e+00,3.380267169154810958e+00,3.334594118467007817e+00,4.862272055010655181e-01,6.643610742305923189e-01,6.846387473806488932e-01,1.005957025793933646e+00,1.025550540028090207e+00,1.163197964012304464e+00,1.822980635499096280e+00,7.499816182354366312e-01,-7.001765826502737156e-02,-1.266659224088346747e-01,6.501184657220280272e-01,8.881564888434438920e-01,1.032327108947185934e+00,7.265253705202972867e+00
1.832454050119777733e+01,1.476049191726166221e+01,1.663269653533376058e+01,1.572205518838913108e+01,1.656430750392707196e+01,1.691585520747230831e+01,5.621364217169994504e+01,4.994939100867931359e+00,5.938540106162771615e+00,5.499294809600368872e+00,4.080361796548169551e+00,3.523653511791913662e+00,3.899994415512524792e+00,4.184279024577461925e+00,3.660044540255683598e-01,7.384614401277675988e-01,6.846340750177209999e-01,1.106969837919718369e+00,8.388892205370075406e-01,1.042366544110757465e+00,1.132870617694477167e+00,2.554964726363073702e-01,2.145199862308988514e-03,1.170357900916365601e-01,1.521597480061139152e+00,8.434156315547811644e-01,7.360945574201598340e-01,1.543112773853038355e+00
1.819782035033269807e+01,1.287452975761321383e+01,1.527199036061255022e+01,1.467129227274110548e+01,1.541678807980981247e+01,1.584258183574743661e+01,5.636578715531856432e+01,4.331215138699205269e+00,4.958430294262771376e+00,5.066112387859440069e+00,3.238416174592867680e+00,3.078828803444986217e+00,3.501441178082653316e+00,3.589529142660644823e+00,3.171445032967578070e-01,9.108671752021779700e-01,8.994488991184933502e-01,1.072394431921896985e+00,1.077148257456061353e+00,1.444651505831777927e+00,-6.213277056744891391e-01,5.654271618395716459e-01,4.602692971461515015e-01,5.215578480494706959e-01,1.987963128784937084e+00,1.565741152360148547e+00,1.913950972563885244e+00,3.233240105094863992e+01
1.905874156380590989e+01,1.344146530373856230e+01,1.533335995663871287e+01,1.449535042567635834e+01,1.553650631380885550e+01,1.640794096600356511e+01,4.290544334460804521e+01,4.853079271646389969e+00,5.685231164356333800e+00,5.518230304835677558e+00,3.739820845416818251e+00,3.575368034186860111e+00,4.832423479850895376e+00,5.410704247933839639e+00,2.562207070243864848e-01,9.842509862559892797e-01,9.858992996339058790e-01,1.199595556860076906e+00,1.072931468227389162e+00,1.427710833383772471e+00,-1.406905586130571262e+00,6.526479838339445116e-01,5.423716807611742574e-01,7.175544645420304235e-01,2.115439970978100881e+00,1.912151815292767232e+00,1.432953910898722150e+00,1.623304004595829753e+01
1.370039184415908196e+01,1.489210742054331860e+01,1.859976217193459291e+01,1.823822981782097941e+01,1.990820583329373505e+01,2.003451147871215809e+01,5.583226248775731904e+01,4.769759923370381571e+00,4.814879066019433829e+00,6.074813868318539534e+00,4.293905061099368758e+00,4.131567185147178023e+00,5.252148447814045440e+00,3.289448404753215538e+00,1.177356765586394793e+00,6.099305201814493316e-01,5.092833826986136181e-01,8.701733839386999181e-01,7.342061936655726040e-01,6.949919349660126366e-01,1.672748730854320520e+00,2.431000809029596255e+00,4.526778084557880888e-02,-3.262507550538598089e-01,5.258159228532015561e-01,3.311091061856474838e-01,-3.907443758259310229e-01,5.663665096925528886e+00
1.729865037558084850e+01,1.291743512842720953e+01,1.455494991241342184e+01,1.448972884650251203e+01,1.534966604200192108e+01,1.507337830023010739e+01,4.885482553404703054e+01,4.215648464197564671e+00,4.626304010386652621e+00,4.633732970237078419e+00,3.092116384882733104e+00,3.043584029489549092e+00,2.598374442419554953e+00,3.467109651550532856e+00,5.496380463795226268e-01,9.100923354013182864e-01,1.018340950863414252e+00,1.259800310183954997e+00,1.107791110543796309e+00,1.304948643850838863e+00,2.559405441162683204e+00,6.849728029978345845e-01,6.616619637280241051e-01,9.927054838416728977e-01,2.700960677324689030e+00,1.690560923959472994e+00,1.869214479193833434e+00,7.549106420237025716e+00
1.915885225437226325e+01,1.638071454095065249e+01,1.904305734985462095e+01,1.667857958028018928e+01,1.757270096852240471e+01,1.735184867216989346e+01,5.346979420697602592e+01,5.078818498940352200e+00,6.958543360026833824e+00,6.614356238702191249e+00,4.943079072926987116e+00,4.166144167499076012e+00,3.760972295298934842e+00,5.462066760405345889e+00,2.695577727134011448e-01,4.880016509647622791e-01,4.893579472001611252e-01,9.295793285769774483e-01,8.677067803341979024e-01,5.503898606332651156e-01,-1.685656780020525103e+00,2.498779111708357981e-01,-5.980577521598342550e-01,-4.182812783570621917e-01,5.482789005772414903e-01,8.322203506272862761e-01,-3.418798136226444129e-01,1.415249206536866922e+01
1.849883470528947171e+01,1.443045189867240197e+01,1.683010576675835424e+01,1.559613476650372910e+01,1.632478183215828338e+01,1.793325256049639549e+01,5.355575233242124966e+01,4.953976273539545616e+00,6.104182447517525922e+00,6.047793688571731607e+00,4.158404979990400818e+00,3.558590926864392490e+00,5.377033189074731823e+00,6.427883450465142090e+00,3.597958086789833088e-01,8.627433977842272617e-01,8.064165190069753075e-01,1.333479752213532210e+00,1.032906594915712795e+00,9.403826324663778768e-01,-5.583675429932083434e-01,1.254647666603374567e-01,1.524396481594361141e-01,1.988143252216980628e-01,2.438274651187265718e+00,1.494737265256659953e+00,-2.312694309292577799e-01,9.097948552715154236e+00
1.810782440404019766e+01,1.272296639228918558e+01,1.478636736622809700e+01,1.447168276538129206e+01,1.590948504925305507e+01,1.582601207385480890e+01,4.128967018589587212e+01,5.462011900455763680e+00,5.139722286825122666e+00,5.036251198851207533e+00,3.697750362335238794e+00,3.389794799727490648e+00,3.920123626672823658e+00,8.830544323129691620e+00,1.614024836925606610e-01,1.113370884613184897e+00,9.674917767172972471e-01,1.197441176514710826e+00,4.894577441528612516e-01,1.130746581426024688e+00,-7.475710349808306621e-01,-8.528009607092545963e-03,1.153244726978316592e+00,9.574097639417855632e-01,2.723883283475492689e+00,9.228406540100766442e-01,1.666993840245399205e+00,4.224816938564210922e+00
1.682226623109075092e+01,1.280534661056772094e+01,1.464258342532896329e+01,1.461614604841421006e+01,1.502756613522257645e+01,1.604089177009193534e+01,4.861229476956914652e+01,4.598971466559951260e+00,4.980707332165746237e+00,4.827549469791283521e+00,3.310824507950809625e+00,2.970621485732368949e+00,4.927068131997452305e+00,4.741694666682218617e+00,6.001258832601960025e-01,1.043660266392506752e+00,1.097489095297951245e+00,1.336721668696959409e+00,1.285812961544892108e+00,2.013717864464859009e+00,2.021396963190503548e+00,9.884727998442883745e-01,9.166511947237343527e-01,1.146830747843001319e+00,3.137188193631792466e+00,2.401690205714266391e+00,3.331547526276747995e+00,4.151356892242339391e+00
1.826213387765987051e+01,1.605829015761281298e+01,1.807694804493863572e+01,1.653937498521192140e+01,1.758906826016443858e+01,1.719731825444775453e+01,5.516788598570308721e+01,5.095683475714654520e+00,7.271627507703449567e+00,6.861855099811689840e+00,4.933027427448859470e+00,4.468975805718552685e+00,3.802758724441481331e+00,5.115552071163113723e+00,3.533363466497032035e-01,6.329366610268420956e-01,6.618511269952144227e-01,1.001282855963752771e+00,8.761141859260430653e-01,7.910805875395409137e-01,6.341727895418441951e-01,1.582944266541392864e-01,-5.559927665910122663e-01,-2.888863007814466144e-01,6.984082500603490118e-01,5.702038148829164932e-01,1.006492932167302179e-01,-8.062658327294824900e-02
1.633417520582631610e+01,1.464773094400274545e+01,1.638236614356696563e+01,1.616800120197508051e+01,1.640191850305894050e+01,1.528123422620183192e+01,5.240349150795267974e+01,3.731766055360605794e+00,5.201986010615621048e+00,5.762063161097808361e+00,4.298015614168916088e+00,3.584649088983409726e+00,2.885658931794333526e+00,1.921031518227473533e+00,6.168483631689227753e-01,7.341351272607526957e-01,9.002726510958587447e-01,1.188070939700764050e+00,1.425081625435441035e+00,1.572639075544796761e+00,1.961192427220677104e+00,1.451525419327309940e+00,5.589015063895041990e-02,2.834180476405294691e-01,1.371881102184770995e+00,2.506756819869540465e+00,2.764842219803012036e+00,2.424023617482439974e+01
1.856134057832552031e+01,1.215276712149976568e+01,1.430826636890278891e+01,1.426260730783714514e+01,1.560151135587639537e+01,1.561716249216786245e+01,4.627226344678091863e+01,4.827827235527023753e+00,4.433286149528598230e+00,4.455312427908327599e+00,3.025663599418748184e+00,3.043497965792345994e+00,3.223342208859323765e+00,5.377590674272940241e+00,1.403794324736585275e-01,9.491846306376220399e-01,9.397314795334517079e-01,1.036630426588137643e+00,9.909031385487712118e-01,1.381170416726811290e+00,1.510511275565616707e+00,3.277710274089633558e-01,1.014913307529425879e+00,1.026490805862591671e+00,2.406688753740765740e+00,1.581858994866898627e+00,2.064826826421044537e+00,2.038703332305943583e+00
1.842808196248395802e+01,1.316804985724656696e+01,1.542355417199721046e+01,1.430378368364530139e+01,1.533850438866268640e+01,1.489919129997607605e+01,4.926106818452650771e+01,4.424586427056698135e+00,5.140391380042077962e+00,5.176731023906136819e+00,3.320484932002338851e+00,3.089381959760725938e+00,2.440390466782342394e+00,3.857990030001347215e+00,4.457133677176429720e-01,8.968414394426206249e-01,9.699834101148745447e-01,1.377298317825218499e+00,1.135146571963374873e+00,1.280616585031454813e+00,1.914553442718788023e+00,6.445546444740162251e-01,4.380272728393626025e-01,8.310805752032184301e-01,3.262895209180831202e+00,1.704131028073552656e+00,1.923297993485727275e+00,4.407821950766978247e+00
1.832589780221816511e+01,1.491110063936499053e+01,1.664837456860949061e+01,1.574058091648238999e+01,1.730156633674463507e+01,1.745598596828289573e+01,4.683986035248127422e+01,5.420242467778621176e+00,6.806282922650420453e+00,6.351801174637826897e+00,4.696243031803997603e+00,4.189145257494318209e+00,4.715952561866715520e+00,5.710363585946140574e+00,4.683878571452688155e-01,8.910961002175440404e-01,8.566381939917112609e-01,1.211488722425072329e+00,1.076986914220675828e+00,9.234625015145696558e-01,-9.203053920286324852e-01,5.949048743318252619e-02,4.663156349470476414e-02,4.505462505375001925e-02,1.198458013818131107e+00,1.176331002237130718e+00,-1.877795272490896394e-01,1.014733515885578186e+01
1.753723437062779666e+01,1.266826376564318224e+01,1.485817650922751376e+01,1.439861314096024714e+01,1.602782269157544093e+01,1.684926766788339236e+01,5.101279133120353748e+01,4.764416582034513681e+00,4.888184419012388204e+00,4.768229365585400892e+00,3.399110052923752789e+00,3.044576323551176245e+00,4.360025574820831196e+00,4.100781387060298044e+00,3.404456192457628316e-01,9.167021341207451934e-01,8.805899098868817942e-01,1.236844884546261181e+00,1.029863800186289424e+00,1.078330732693778993e+00,1.934264616062686182e+00,6.329541336760828862e-01,7.074412157766380993e-01,6.672593021501058708e-01,2.457118387103660595e+00,1.841710155372902946e+00,2.385997481701176426e-01,4.644462463284644294e+00
1.906118894518461104e+01,1.311412178551119823e+01,1.453943567969148631e+01,1.412248629953839085e+01,1.560662963084022614e+01,1.562674522006772015e+01,4.971718280927579059e+01,4.527339580439911693e+00,5.522904098419862073e+00,5.015643958402140612e+00,3.378464923418437404e+00,3.226538143920510304e+00,3.325160084862472498e+00,3.250403054496549871e+00,4.540955119004069229e-01,1.228479621668580712e+00,1.229092082396743502e+00,1.503388864883640208e+00,1.303142703807217417e+00,1.408850793456211559e+00,2.427439642242644968e+00,5.078278419989392667e-01,1.341541161473677413e+00,1.563908744599444844e+00,3.402084012927886647e+00,2.691538714104248164e+00,1.843262977850050000e+00,9.357008715766831131e+00
1.886334308193835696e+01,1.471201916310474367e+01,1.662483748108308745e+01,1.580721842873128580e+01,1.715450361419873104e+01,1.670424647024901788e+01,5.366638928891758553e+01,5.032412262356350752e+00,6.469213823438940913e+00,6.174441664971033639e+00,4.482855525477635439e+00,4.347135322589565476e+00,3.579245455764918038e+00,6.927533759507125133e+00,3.655791870254171960e-01,8.129017439253761745e-01,8.570504411671158174e-01,1.062435025609676398e+00,1.046194522080192479e+00,7.884130529834665335e-01,-1.606057842184872575e+00,6.434968956766740078e-02,-3.988056123383065810e-02,2.203042919508306774e-01,1.068420840693454998e+00,1.171297142594121432e+00,6.653004291642439227e-02,1.253670059341952658e+01
1.850106905559332660e+01,1.446380799699014652e+01,1.625157375439066954e+01,1.560752797440430761e+01,1.652590673015500045e+01,1.637730957854408942e+01,4.993624626547035206e+01,5.244165054574360774e+00,6.183638473501662958e+00,6.026545529580236149e+00,4.101794754456231651e+00,3.775755536745451391e+00,3.829222730290965160e+00,4.346796272810331097e+00,4.169799779983924815e-01,8.337909735642109466e-01,8.655615233130125041e-01,1.037781930805405484e+00,8.673579751758851986e-01,1.125320088632332238e+00,1.842536118509867871e+00,5.948481277411454826e-02,1.658319468741442648e-02,2.080832516689703482e-01,1.249249250076064577e+00,6.200684391560602471e-01,5.992105896084236605e-01,3.853818045734835884e+00
1.498141697231364766e+01,1.376671844968381642e+01,1.636936041006704201e+01,1.656590734560657907e+01,1.847041797710333100e+01,1.841263250124363537e+01,5.059227991858725915e+01,5.262531031695863781e+00,4.079458795287203010e+00,4.697847060003505604e+00,3.357395145808793835e+00,3.689113334096262964e+00,4.280407668876769378e+00,1.978468939242197466e+00,8.373986289685909634e-01,8.465638644407578184e-01,7.459778406955823726e-01,1.102269686468255516e+00,9.365484624550196591e-01,8.946042345644359406e-01,3.136019394523133830e+00,1.392923651111925842e+00,1.004911493376282827e+00,4.861248976747445383e-01,1.968525594314252558e+00,7.428336838277380672e-01,5.879415809302024343e-02,2.239931647940523263e+01
1.817139211701465129e+01,1.477258410169885039e+01,1.598589546227012370e+01,1.572077563886747420e+01,1.648976143741506206e+01,1.599267121524541757e+01,5.824839631485920677e+01,4.667752253469918955e+00,6.393883413422692286e+00,5.832983993128225464e+00,4.440307454816906585e+00,3.913237579106063624e+00,3.314412750225962601e+00,5.117905231003323507e+00,4.002299016800540121e-01,8.391817005415117547e-01,8.839287521373447865e-01,1.089188551211341505e+00,9.530616954563388976e-01,1.041101025525293489e+00,-2.119753604947995473e+00,2.746337851879947500e-01,4.311653379431845678e-04,2.094340109474108758e-01,1.032091567064900239e+00,6.756833474615731028e-01,6.742891707000264745e-01,2.414812264803226327e+01
1.780526615967110260e+01,1.255527074352182204e+01,1.418496219373063560e+01,1.403917878192568658e+01,1.518672502624944975e+01,1.492325544354699574e+01,4.279053473581863898e+01,4.739960320752884648e+00,4.513519137470773046e+00,4.286550661883126168e+00,2.922174001817905875e+00,2.973251007294272164e+00,2.480333699690516980e+00,4.022382701199110677e+00,2.931643585413461484e-01,1.046561188562242561e+00,1.098973126740642403e+00,1.114347184117471468e+00,1.086410756599046401e+00,1.781162001200092160e+00,1.855773452874775131e+00,3.371243475955734148e-01,1.217533682693573205e+00,1.397203666415359535e+00,2.492360358410296683e+00,1.571018416246698024e+00,4.940921964525887056e+00,3.338539365821924676e+00
1.778474447665053759e+01,1.463422756927374202e+01,1.671598178436000737e+01,1.664657298688532450e+01,1.684033569270442499e+01,1.682362692660088399e+01,5.284586668298783962e+01,5.113429022006247493e+00,6.762876450491142499e+00,6.423374960357096874e+00,4.356312141108467983e+00,3.940997090179841678e+00,3.750408889541887891e+00,4.726410709539207389e+00,3.552317168241325707e-01,6.365914653900636155e-01,5.980001326761201774e-01,7.443654005127625650e-01,6.255494625727886504e-01,5.589844700275818923e-01,9.734631498183026199e-01,3.381209327533625242e-01,-2.555103961288702763e-01,-1.823288610181945657e-01,3.784469326553963064e-01,4.158516895668085134e-01,-2.720331068315866574e-01,6.264666732724859521e-01
1.730564715024999956e+01,1.315540107663137448e+01,1.519447740979756389e+01,1.488373084887895281e+01,1.592386367509441314e+01,1.612271591214335942e+01,4.630732565848084903e+01,4.773241172151221789e+00,5.494973942528327271e+00,5.083081245128393100e+00,3.490095227282031143e+00,3.385760643827917526e+00,3.492020565268696419e+00,4.478486070670573582e+00,5.119930867880253533e-01,1.049606938695449854e+00,9.585281054934425837e-01,1.103960196187396159e+00,9.610244983590554568e-01,1.191401106826406542e+00,1.562173968890077314e+00,4.851089236615502287e-01,6.851030647299229948e-01,6.827376861613019265e-01,1.830432252674007110e+00,1.312703070178185882e+00,1.400434104874587860e+00,2.406435681004260196e+00
1.767200150819132176e+01,1.331780923500260450e+01,1.520598294231228742e+01,1.494322384568064876e+01,1.629166105976207390e+01,1.714990353748503082e+01,4.944796316886187526e+01,4.840360999497194783e+00,5.350700554836201661e+00,5.105944925220589070e+00,3.603383119216988284e+00,3.316994517945252685e+00,4.428790304770237718e+00,6.856670939698926048e+00,5.594630083085743166e-01,9.387085498615885815e-01,9.282626819290353826e-01,1.181708952676955304e+00,8.695077222985846399e-01,9.849958540607737234e-01,-1.833579351355740128e+00,4.257347836820972731e-01,5.958852575241868621e-01,7.234203143569648553e-01,2.101523313824592343e+00,7.285654986049445725e-01,1.233249636684963235e-02,1.128448604096690566e+01
1.768298242412004129e+01,1.479335085982682507e+01,1.685684540459115155e+01,1.635636932452252879e+01,1.810729012781829184e+01,1.659060557355956433e+01,4.837085711093046569e+01,5.149241798876316167e+00,6.639890977693898577e+00,6.156021254140659593e+00,4.704966086065331510e+00,4.836792196246827658e+00,3.231471089308651123e+00,6.408359866243895198e+00,4.628780001744103867e-01,8.276278400495284959e-01,8.455570206522987631e-01,9.504899567820404016e-01,9.467810270315013543e-01,6.023659052780969692e-01,4.599650496325277116e-01,2.302427607174064583e-01,-1.102871388334163427e-01,2.806305577390730832e-01,6.475525011646072748e-01,7.978929358315820508e-01,-5.540910456883585411e-02,-9.181850613463296007e-01
1.639646437848719884e+01,1.448685542138581894e+01,1.655715725599871035e+01,1.674365297412639464e+01,1.684266063604128760e+01,1.657464813575801799e+01,4.605721929356636224e+01,4.851052378738295090e+00,6.180770089817722912e+00,6.059193312700744904e+00,4.375563787595640797e+00,3.763163464438560091e+00,3.110864932900355928e+00,4.172934661570424808e+00,4.777737265878749251e-01,8.142825327457464679e-01,8.714377769010678287e-01,1.077853724845699634e+00,8.175639205344127358e-01,6.185801977576768085e-01,9.433257547335278659e-01,4.759533372545154961e-01,-4.754681447253217286e-02,2.545367552593202909e-01,1.163490733846420433e+00,5.752890155286585205e-01,6.477085470052923455e-02,5.487088033324281078e-01
1.802842875345161033e+01,1.452943178785875311e+01,1.542670550868393420e+01,1.531272275370627334e+01,1.660043579470109165e+01,1.629232171735226586e+01,4.598328618081369967e+01,4.864261559323135309e+00,5.940392177418231334e+00,5.641484877645543072e+00,4.196415817118752223e+00,3.907316481286395859e+00,3.388515878535169445e+00,5.501129915116122149e+00,3.980401023641845226e-01,9.342141147446954008e-01,1.005134203843692120e+00,1.029990353777199275e+00,9.520323382357837039e-01,8.399552661718525659e-01,-2.476503295952975081e-01,2.425389161431956708e-01,4.570739841108664159e-01,8.018674546379163104e-01,1.459653408909357353e+00,1.456670901852730182e+00,6.605618033196156702e-01,1.156359094996572523e+01
1.920971189195221385e+01,1.617314113659345054e+01,1.781507659289287915e+01,1.666069152464410053e+01,1.781850513222538268e+01,1.729180622823963631e+01,4.941768944954426956e+01,5.647493880053013449e+00,7.357344599927559514e+00,6.737092264033809563e+00,4.801869815543533981e+00,4.430487538149980864e+00,3.774718357267562663e+00,6.648155783174337863e+00,4.000419612835587890e-01,6.623438725014766382e-01,7.160075991273207041e-01,9.849159532125274508e-01,8.433322522816723010e-01,6.339231916706752346e-01,7.516553243074518553e-01,-1.335385043761947443e-01,-4.978765202837274195e-01,-1.483378478679306944e-01,7.229338494855754860e-01,7.393157065909807812e-01,-1.941455483300846829e-01,5.883320196523333934e-02
