1.633954343560617417e-05,8.303482900373637676e-05,1.175266661448404193e-04,2.427665283903479576e-03,1.418621689081192017e-01,4.149666726589202881e-01,2.147319316864013672e-01,1.909039914608001709e-02,6.697502918541431427e-03,5.253540351986885071e-02,1.002954468131065369e-01,1.678770482540130615e-01,1.863110214471817017e-01,6.983299553394317627e-02,6.206264719367027283e-02,1.178370714187622070e-01,2.021855264902114868e-01,1.286138594150543213e-01,1.527542471885681152e-01,2.201300114393234253e-01,1.539867520332336426e-01,7.763560861349105835e-02,1.383516490459442139e-01,8.553496748208999634e-02,7.051983475685119629e-02,2.473055869340896606e-01,1.057669818401336670e-01,2.796786092221736908e-02,4.920612648129463196e-02,1.432768069207668304e-02,8.939242921769618988e-03,6.800627801567316055e-03,4.045390989631414413e-03,6.038011983036994934e-03,9.899395518004894257e-03,7.697083521634340286e-03,5.062054377049207687e-03,8.623131550848484039e-03,6.382274907082319260e-03,1.306752394884824753e-02
1.852578407124383375e-06,1.836202864069491625e-05,6.901657325215637684e-04,1.402558945119380951e-02,3.716093674302101135e-02,5.949192866683006287e-02,6.941547244787216187e-02,7.585512846708297729e-02,4.582032561302185059e-02,3.280640393495559692e-02,2.830015495419502258e-02,1.040958426892757416e-02,2.259792201220989227e-02,3.990621492266654968e-02,1.054264605045318604e-01,9.275756776332855225e-02,4.276956245303153992e-02,1.619099825620651245e-02,1.239463035017251968e-02,1.803179830312728882e-02,2.650487050414085388e-02,4.192256182432174683e-02,2.757266350090503693e-02,7.124647963792085648e-03,4.150727763772010803e-03,5.651045590639114380e-03,6.397596094757318497e-03,8.255114778876304626e-03,1.832174882292747498e-02,3.003640472888946533e-02,6.719938945025205612e-03,4.581554676406085491e-04,5.034132045693695545e-04,6.189226987771689892e-04,8.613080135546624660e-04,1.072698505595326424e-03,2.228665165603160858e-03,3.903363132849335670e-03,9.885261533781886101e-04,1.247052685357630253e-03
2.594903708086349070e-05,1.232546783285215497e-04,9.352670167572796345e-04,1.292766816914081573e-02,9.611891210079193115e-02,1.640777289867401123e-01,9.133760631084442139e-02,1.232543066143989563e-01,1.088742613792419434e-01,9.946103394031524658e-02,9.894254058599472046e-02,9.411276131868362427e-02,6.654274463653564453e-02,6.970699876546859741e-02,2.070114165544509888e-01,3.497442901134490967e-01,4.607858359813690186e-01,2.161047160625457764e-01,1.428250968456268311e-01,9.534987807273864746e-02,1.373595744371414185e-01,1.356425881385803223e-01,8.929683268070220947e-02,1.274932324886322021e-01,1.330319046974182129e-01,2.677212953567504883e-01,5.782807618379592896e-02,2.130980230867862701e-02,2.959658391773700714e-02,1.775750517845153809e-02,9.837590157985687256e-03,8.455837145447731018e-03,6.897507235407829285e-03,5.668478086590766907e-03,4.324552603065967560e-03,3.982797265052795410e-03,4.201597534120082855e-03,5.306213162839412689e-03,5.419474560767412186e-03,1.062454935163259506e-02
2.664581697899848223e-04,9.423170558875426650e-05,9.668661514297127724e-04,3.559138998389244080e-02,1.916610598564147949e-01,5.327414348721504211e-02,3.879641648381948471e-03,3.716356353834271431e-03,4.974149540066719055e-02,2.034120112657546997e-01,5.961651355028152466e-02,3.072732128202915192e-02,1.107078790664672852e-02,6.162457540631294250e-02,1.480744183063507080e-01,5.271194502711296082e-02,5.946282297372817993e-02,7.384970039129257202e-02,1.248243451118469238e-01,1.149725690484046936e-01,1.556747220456600189e-02,3.724049078300595284e-03,3.021225705742835999e-02,6.025948375463485718e-02,3.327441960573196411e-02,4.504667595028877258e-03,2.095097443088889122e-03,3.112504957243800163e-03,3.647653851658105850e-03,3.756643040105700493e-03,7.905783131718635559e-04,3.140297194477170706e-04,6.781558040529489517e-04,9.570705587975680828e-04,1.011954853311181068e-03,8.022733964025974274e-04,1.585856312885880470e-03,2.252083737403154373e-03,1.150389900431036949e-03,1.046905294060707092e-03
3.837404074147343636e-03,1.565740676596760750e-03,1.015251153148710728e-03,2.977683616336435080e-04,6.208971608430147171e-04,3.152460232377052307e-02,1.517094671726226807e-01,8.511300683021545410e-01,1.353691101074218750e+00,2.410378217697143555e+00,4.573979377746582031e+00,1.009034276008605957e+00,4.035824537277221680e-02,2.616903744637966156e-02,1.844131350517272949e-01,8.572254180908203125e-01,7.119467258453369141e-01,8.968905806541442871e-01,1.200720310211181641e+00,8.468080163002014160e-01,1.492148995399475098e+00,2.638700962066650391e+00,1.386037111282348633e+00,6.010854244232177734e-01,1.568657457828521729e-01,2.292313724756240845e-01,2.518721222877502441e-01,1.875383555889129639e-01,1.688568294048309326e-01,3.256254494190216064e-01,1.801943928003311157e-01,1.040895283222198486e-01,3.061719238758087158e-01,2.274882793426513672e-01,1.767511367797851562e-01,6.450297683477401733e-02,7.495812326669692993e-02,6.686975806951522827e-02,3.334879502654075623e-02,4.128661379218101501e-02
1.386850606650114059e-02,9.677917696535587311e-03,5.430787801742553711e-03,2.414736431092023849e-03,5.068613216280937195e-03,1.510633435100317001e-02,1.658235490322113037e-02,1.037402823567390442e-01,3.773090839385986328e-01,1.142558455467224121e+00,1.983036160469055176e+00,3.354415178298950195e+00,5.549746036529541016e+00,5.394232749938964844e+00,2.034095191955566406e+01,2.666227531433105469e+01,4.719604969024658203e+00,2.235792577266693115e-01,8.795410990715026855e-01,2.510206937789916992e+00,5.867688179016113281e+00,5.767433166503906250e+00,4.387164592742919922e+00,7.112936973571777344e+00,7.151402473449707031e+00,9.368170738220214844e+00,6.219770908355712891e+00,3.319467067718505859e+00,4.281374931335449219e+00,6.522648334503173828e+00,5.120625972747802734e+00,1.808781147003173828e+00,1.670249104499816895e+00,1.686644077301025391e+00,1.927628397941589355e+00,3.117048501968383789e+00,3.943113088607788086e+00,4.359848976135253906e+00,2.140970945358276367e+00,1.178119897842407227e+00
2.242197751911589876e-06,2.935172051365952939e-05,5.108268233016133308e-04,1.280818693339824677e-02,4.001409560441970825e-02,3.735508397221565247e-02,2.733009867370128632e-02,6.839246302843093872e-02,4.480957984924316406e-02,3.111843578517436981e-02,1.901308819651603699e-02,1.033930201083421707e-02,1.699161157011985779e-02,1.891430839896202087e-02,2.002440020442008972e-02,7.078238576650619507e-02,5.470873787999153137e-02,1.602286286652088165e-02,1.479362323880195618e-02,9.199237450957298279e-03,7.368334103375673294e-03,7.181912194937467575e-03,1.084467582404613495e-02,3.562371945008635521e-03,1.411034143529832363e-03,9.412859799340367317e-04,1.048712409101426601e-03,7.363675395026803017e-04,4.466200189199298620e-04,3.131370467599481344e-04,4.644980072043836117e-04,5.002689431421458721e-04,6.873316597193479538e-04,1.207403256557881832e-03,1.165891066193580627e-03,8.554542437195777893e-04,8.683636551722884178e-04,4.819917085114866495e-04,1.527875137981027365e-04,1.792299735825508833e-04
7.091617135301930830e-06,2.777817826427053660e-05,2.288602059707045555e-03,2.128831669688224792e-02,3.057574294507503510e-02,5.239094141870737076e-03,2.685424871742725372e-03,2.304320782423019409e-02,2.912038564682006836e-02,2.650159411132335663e-02,1.096045039594173431e-02,6.102804094552993774e-03,6.930453237146139145e-03,5.770232062786817551e-03,3.011775948107242584e-02,3.649105504155158997e-02,8.472607471048831940e-03,4.480671603232622147e-03,4.720694851130247116e-03,1.244568545371294022e-02,3.988953307271003723e-03,1.825265120714902878e-03,5.541242659091949463e-03,1.279025617986917496e-02,1.138206850737333298e-02,2.300792140886187553e-03,7.358398288488388062e-04,8.485828293487429619e-04,1.996829174458980560e-03,1.786267617717385292e-03,5.306085804477334023e-04,3.232440212741494179e-04,1.864874066086485982e-04,7.254676311276853085e-04,1.109160715714097023e-03,4.735846305266022682e-04,1.507086271885782480e-04,2.622993488330394030e-04,8.802928496152162552e-04,1.027566613629460335e-03
7.512335741921560839e-06,4.339921360951848328e-05,4.108513821847736835e-04,1.515420898795127869e-02,1.083791255950927734e-01,1.371127367019653320e-01,5.411126837134361267e-02,1.254355814307928085e-02,2.819717302918434143e-02,1.420644372701644897e-01,1.642160564661026001e-01,1.412329822778701782e-01,1.175393983721733093e-01,7.567056268453598022e-02,1.367610394954681396e-01,1.332820206880569458e-01,8.077121526002883911e-02,1.120409891009330750e-01,1.700819730758666992e-01,2.109030038118362427e-01,1.524103432893753052e-01,9.577637165784835815e-02,3.845034912228584290e-02,1.592790782451629639e-01,1.162253916263580322e-01,3.873246535658836365e-02,1.002958137542009354e-02,1.853894791565835476e-03,3.044385695829987526e-03,4.600721877068281174e-03,3.669098019599914551e-03,1.582852448336780071e-03,6.098290905356407166e-04,1.039481721818447113e-03,1.975096296519041061e-03,2.675554482266306877e-03,3.957807086408138275e-03,3.285387996584177017e-03,1.462040934711694717e-03,1.013071509078145027e-03
7.295475370483472943e-06,1.175358629552647471e-04,2.119833225151523948e-04,1.375002553686499596e-03,2.281997725367546082e-02,1.176559925079345703e-01,2.056442946195602417e-01,3.756964802742004395e-01,6.745793819427490234e-01,1.156398057937622070e+00,3.730723857879638672e-01,1.252346485853195190e-01,5.524929240345954895e-02,5.190365388989448547e-02,1.475016921758651733e-01,1.839934885501861572e-01,2.376039624214172363e-01,4.516914486885070801e-01,7.390097975730895996e-01,5.277423858642578125e-01,3.213582336902618408e-01,1.240811645984649658e-01,1.857179701328277588e-01,2.118555009365081787e-01,1.761708855628967285e-01,3.649737834930419922e-01,3.740353584289550781e-01,3.346048891544342041e-01,1.019423723220825195e+00,6.177679896354675293e-01,2.244666963815689087e-01,5.828917771577835083e-02,6.373620592057704926e-03,5.530118010938167572e-03,9.049296379089355469e-03,1.354395970702171326e-02,1.895410008728504181e-02,5.684465169906616211e-02,8.811765164136886597e-02,2.873370796442031860e-02
